"rgn_id","product","weight"
2,"fish_oil",0.981395348837209
4,"fish_oil",0.981395348837209
3,"fish_oil",0.981395348837209
1,"fish_oil",0.981395348837209
2,"shells",0.0186046511627907
4,"shells",0.0186046511627907
3,"shells",0.0186046511627907
1,"shells",0.0186046511627907
